,EqVolTarget,RatesCarry,CommodityCurve,FxCarry,XAssetOverlay
2024-06-04,119.74207188808872,95.39675792073307,98.18140328825706,110.98287469997237,115.6954400514982
2024-06-05,121.10871738227335,95.58303388274997,98.19727305555328,111.35326167909444,117.15451354362469
2024-06-06,121.10651488989082,95.64545801604791,98.07865784783128,111.40022919450449,117.14086400220427
2024-06-07,120.96421154435252,94.90226480231063,98.11583916108066,111.21075856380666,116.29338473081307
2024-06-10,121.32469734699372,94.64186277294058,97.87566845632355,111.68801038094622,116.46917042206772
2024-06-11,121.60661085728741,95.01753107487859,97.96285453278031,111.762558003632,117.12587052162691
2024-06-12,122.56745219646088,95.39963153316972,97.81455412567858,111.99803716641206,118.2097582334245
2024-06-13,122.80562593093312,95.70717573379038,97.70910740316961,111.94834957442279,118.52981948834282
2024-06-14,122.87775468371632,95.9176878650706,97.68106671834495,111.90469474803182,118.70934314208566
2024-06-17,123.81873585039259,95.57033360624531,97.58308186793967,111.85721221392986,118.93740326944761
2024-06-18,124.12223780107901,95.83399295186358,97.56582775721219,112.17651596761877,119.64852652883809
2024-06-20,123.79608072490815,95.67831024616356,97.46307445258817,112.49415381027215,119.41784161868898
2024-06-21,123.63564401658083,95.67831024616356,97.62772498373806,112.55058260876847,119.50126040283853
2024-06-24,123.24678727290805,95.69112235441915,97.56090516643961,112.7239115168074,119.29449921311289
2024-06-25,123.70438315007672,95.73077170507311,97.61226104207636,112.70611744058318,119.73829666838233
2024-06-26,123.85341324530512,95.26031110939444,97.53248402984941,112.94049197581948,119.48881503620039
2024-06-27,124.0418951891724,95.4351571033871,97.49402241166581,112.93961107963295,119.79527469140636
2024-06-28,123.562493584502,95.02674991487717,97.48753720376494,113.12574100161714,119.09404490961826
